,UniqueID,airline,origin,destination,departure_time,Arrival_time,price,flights,DepartureDate,SearchDate
565,5_2025-11-15_2025-10-04,UA,IAH,LAX,2025-11-15 05:42:00,2025-11-15 07:30:00,77.56,['2431'],2025-11-15,2025-10-04
566,5_2025-11-15_2025-10-05,UA,IAH,LAX,2025-11-15 21:35:00,2025-11-15 23:21:00,77.56,['434'],2025-11-15,2025-10-05
567,5_2025-11-16_2025-10-03,F9,IAH,LAX,2025-11-16 06:06:00,2025-11-16 12:28:00,136.34,"['1404', '4315']",2025-11-16,2025-10-03
568,5_2025-11-16_2025-10-04,F9,IAH,ONT,2025-11-16 17:23:00,2025-11-16 18:49:00,159.26,['3131'],2025-11-16,2025-10-04
569,5_2025-11-16_2025-10-05,F9,IAH,LAX,2025-11-16 11:37:00,2025-11-16 13:15:00,161.41,['1755'],2025-11-16,2025-10-05
570,5_2025-11-17_2025-10-03,F9,IAH,LAX,2025-11-17 20:47:00,2025-11-18 13:18:00,141.11,"['3227', '2341']",2025-11-17,2025-10-03
571,5_2025-11-17_2025-10-04,F9,IAH,LAX,2025-11-17 11:37:00,2025-11-17 13:15:00,161.41,['1755'],2025-11-17,2025-10-04
572,5_2025-11-17_2025-10-05,F9,IAH,ONT,2025-11-17 17:23:00,2025-11-17 18:49:00,159.26,['3131'],2025-11-17,2025-10-05
573,5_2025-11-18_2025-10-03,UA,IAH,LAX,2025-11-18 19:50:00,2025-11-18 21:36:00,107.64,['2095'],2025-11-18,2025-10-03
574,5_2025-11-18_2025-10-04,UA,IAH,LAX,2025-11-18 19:50:00,2025-11-18 21:36:00,77.56,['2095'],2025-11-18,2025-10-04
575,5_2025-11-18_2025-10-05,UA,IAH,LAX,2025-11-18 19:50:00,2025-11-18 21:36:00,77.56,['2095'],2025-11-18,2025-10-05
576,5_2025-11-19_2025-10-03,UA,IAH,LAX,2025-11-19 21:35:00,2025-11-19 23:21:00,107.64,['434'],2025-11-19,2025-10-03
577,5_2025-11-19_2025-10-04,UA,IAH,LAX,2025-11-19 05:42:00,2025-11-19 07:30:00,77.56,['2431'],2025-11-19,2025-10-04
578,5_2025-11-19_2025-10-05,AS,IAH,LAX,2025-11-19 17:54:00,2025-11-19 23:59:00,92.29,"['1421', '1291']",2025-11-19,2025-10-05
579,5_2025-11-20_2025-10-03,F9,IAH,ONT,2025-11-20 11:32:00,2025-11-21 01:04:00,193.78,"['2995', '1499']",2025-11-20,2025-10-03
580,5_2025-11-20_2025-10-04,F9,IAH,ONT,2025-11-20 14:42:00,2025-11-20 21:06:00,190.12,"['1489', '2231']",2025-11-20,2025-10-04
581,5_2025-11-20_2025-10-05,F9,IAH,ONT,2025-11-20 14:42:00,2025-11-20 21:06:00,190.12,"['1489', '2231']",2025-11-20,2025-10-05
582,5_2025-11-21_2025-10-03,F9,IAH,ONT,2025-11-21 14:32:00,2025-11-22 01:04:00,193.78,"['3227', '1499']",2025-11-21,2025-10-03
583,5_2025-11-21_2025-10-04,F9,IAH,ONT,2025-11-21 14:32:00,2025-11-22 01:04:00,194.9,"['3227', '1499']",2025-11-21,2025-10-04
584,5_2025-11-21_2025-10-05,F9,IAH,ONT,2025-11-21 14:32:00,2025-11-22 01:04:00,194.9,"['3227', '1499']",2025-11-21,2025-10-05
585,5_2025-11-22_2025-10-03,F9,IAH,ONT,2025-11-22 06:45:00,2025-11-23 01:04:00,193.78,"['3229', '1499']",2025-11-22,2025-10-03
586,5_2025-11-22_2025-10-04,F9,IAH,ONT,2025-11-22 06:45:00,2025-11-23 01:04:00,194.9,"['3229', '1499']",2025-11-22,2025-10-04
587,5_2025-11-22_2025-10-05,F9,IAH,ONT,2025-11-22 06:45:00,2025-11-23 01:04:00,194.9,"['3229', '1499']",2025-11-22,2025-10-05
588,5_2025-11-23_2025-10-03,F9,IAH,ONT,2025-11-23 11:32:00,2025-11-24 01:04:00,193.78,"['2995', '1499']",2025-11-23,2025-10-03
589,5_2025-11-23_2025-10-04,F9,IAH,ONT,2025-11-23 11:32:00,2025-11-24 01:04:00,194.9,"['2995', '1499']",2025-11-23,2025-10-04
590,5_2025-11-23_2025-10-05,F9,IAH,ONT,2025-11-23 11:32:00,2025-11-24 01:04:00,194.9,"['2995', '1499']",2025-11-23,2025-10-05
591,5_2025-11-24_2025-10-03,UA,IAH,LAX,2025-11-24 12:00:00,2025-11-24 13:45:00,135.59,['2460'],2025-11-24,2025-10-03
592,5_2025-11-24_2025-10-04,UA,IAH,LAX,2025-11-24 14:30:00,2025-11-24 16:15:00,135.61,['1945'],2025-11-24,2025-10-04
593,5_2025-11-24_2025-10-05,UA,IAH,LAX,2025-11-24 14:30:00,2025-11-24 16:15:00,135.61,['1945'],2025-11-24,2025-10-05
594,5_2025-11-25_2025-10-03,F9,IAH,ONT,2025-11-25 11:32:00,2025-11-26 01:04:00,193.78,"['2995', '1499']",2025-11-25,2025-10-03
595,5_2025-11-25_2025-10-04,AS,IAH,ONT,2025-11-25 07:35:00,2025-11-25 18:17:00,202.42,"['453', '1086']",2025-11-25,2025-10-04
596,5_2025-11-25_2025-10-05,AS,IAH,ONT,2025-11-25 07:35:00,2025-11-25 18:17:00,202.42,"['453', '1086']",2025-11-25,2025-10-05
597,5_2025-11-26_2025-10-03,F9,IAH,ONT,2025-11-26 11:32:00,2025-11-27 01:04:00,193.78,"['2995', '1499']",2025-11-26,2025-10-03
598,5_2025-11-26_2025-10-04,AS,IAH,LAX,2025-11-26 17:54:00,2025-11-27 08:25:00,202.42,"['1421', '1165']",2025-11-26,2025-10-04
599,5_2025-11-26_2025-10-05,AS,IAH,LAX,2025-11-26 17:54:00,2025-11-27 08:25:00,202.42,"['1421', '1165']",2025-11-26,2025-10-05
600,5_2025-11-27_2025-10-03,UA,IAH,LAX,2025-11-27 05:42:00,2025-11-27 07:30:00,135.59,['2431'],2025-11-27,2025-10-03
601,5_2025-11-27_2025-10-04,AS,IAH,ONT,2025-11-27 07:35:00,2025-11-27 15:12:00,147.12,"['453', '1118']",2025-11-27,2025-10-04
602,5_2025-11-27_2025-10-05,AS,IAH,ONT,2025-11-27 07:35:00,2025-11-27 15:12:00,147.12,"['453', '1118']",2025-11-27,2025-10-05
603,5_2025-11-28_2025-10-03,UA,IAH,LAX,2025-11-28 07:35:00,2025-11-28 09:27:00,140.97,['2600'],2025-11-28,2025-10-03
604,5_2025-11-28_2025-10-04,UA,IAH,LAX,2025-11-28 19:50:00,2025-11-28 21:36:00,140.99,['2095'],2025-11-28,2025-10-04
605,5_2025-11-28_2025-10-05,UA,IAH,LAX,2025-11-28 19:50:00,2025-11-28 21:36:00,140.99,['2095'],2025-11-28,2025-10-05
606,5_2025-11-29_2025-10-03,AS,IAH,LAX,2025-11-29 18:55:00,2025-11-30 08:44:00,210.98,"['439', '1316']",2025-11-29,2025-10-03
607,5_2025-11-29_2025-10-04,AS,IAH,LAX,2025-11-29 18:55:00,2025-11-30 08:44:00,211.02,"['439', '1316']",2025-11-29,2025-10-04
608,5_2025-11-29_2025-10-05,AS,IAH,LAX,2025-11-29 18:55:00,2025-11-30 08:44:00,211.02,"['439', '1316']",2025-11-29,2025-10-05
609,5_2025-11-30_2025-10-03,AS,IAH,ONT,2025-11-30 18:55:00,2025-12-01 10:39:00,227.11,"['439', '1254']",2025-11-30,2025-10-03
610,5_2025-11-30_2025-10-04,AS,IAH,ONT,2025-11-30 18:55:00,2025-12-01 10:39:00,228.22,"['439', '1254']",2025-11-30,2025-10-04
611,5_2025-11-30_2025-10-05,AS,IAH,ONT,2025-11-30 18:55:00,2025-12-01 10:39:00,228.22,"['439', '1254']",2025-11-30,2025-10-05
612,5_2025-12-01_2025-10-03,F9,IAH,ONT,2025-12-01 14:32:00,2025-12-02 01:04:00,193.78,"['3227', '1499']",2025-12-01,2025-10-03
613,5_2025-12-01_2025-10-04,F9,IAH,ONT,2025-12-01 14:32:00,2025-12-02 01:04:00,194.9,"['3227', '1499']",2025-12-01,2025-10-04
614,5_2025-12-01_2025-10-05,F9,IAH,ONT,2025-12-01 14:32:00,2025-12-02 01:04:00,194.9,"['3227', '1499']",2025-12-01,2025-10-05
615,5_2025-12-02_2025-10-03,F9,IAH,LAX,2025-12-02 09:49:00,2025-12-02 11:43:00,157.09,['1755'],2025-12-02,2025-10-03
616,5_2025-12-02_2025-10-04,F9,IAH,LAX,2025-12-02 09:49:00,2025-12-02 11:43:00,157.11,['1755'],2025-12-02,2025-10-04
617,5_2025-12-02_2025-10-05,F9,IAH,LAX,2025-12-02 09:49:00,2025-12-02 11:43:00,157.11,['1755'],2025-12-02,2025-10-05
618,5_2025-12-03_2025-10-03,UA,IAH,LAX,2025-12-03 14:30:00,2025-12-03 16:15:00,161.39,['1945'],2025-12-03,2025-10-03
619,5_2025-12-03_2025-10-04,AS,IAH,ONT,2025-12-03 07:35:00,2025-12-03 15:12:00,99.82,"['453', '1118']",2025-12-03,2025-10-04
620,5_2025-12-03_2025-10-05,AS,IAH,ONT,2025-12-03 07:35:00,2025-12-03 15:12:00,99.82,"['453', '1118']",2025-12-03,2025-10-05
621,5_2025-12-04_2025-10-03,UA,IAH,LAX,2025-12-04 19:50:00,2025-12-04 21:36:00,161.39,['2095'],2025-12-04,2025-10-03
622,5_2025-12-04_2025-10-04,UA,IAH,LAX,2025-12-04 16:30:00,2025-12-04 18:10:00,158.19,['1743'],2025-12-04,2025-10-04
623,5_2025-12-04_2025-10-05,UA,IAH,LAX,2025-12-04 16:30:00,2025-12-04 18:10:00,158.19,['1743'],2025-12-04,2025-10-05
624,5_2025-12-05_2025-10-03,UA,IAH,LAX,2025-12-05 07:35:00,2025-12-05 09:27:00,116.24,['2600'],2025-12-05,2025-10-03
625,5_2025-12-05_2025-10-04,F9,IAH,ONT,2025-12-05 14:25:00,2025-12-05 15:56:00,159.26,['3131'],2025-12-05,2025-10-04
626,5_2025-12-05_2025-10-05,UA,IAH,LAX,2025-12-05 19:50:00,2025-12-05 21:36:00,158.19,['2095'],2025-12-05,2025-10-05
627,5_2025-12-06_2025-10-03,UA,IAH,LAX,2025-12-06 12:00:00,2025-12-06 13:45:00,116.24,['2460'],2025-12-06,2025-10-03
628,5_2025-12-06_2025-10-04,AS,IAH,LAX,2025-12-06 17:54:00,2025-12-06 23:59:00,92.29,"['1421', '1291']",2025-12-06,2025-10-04
629,5_2025-12-06_2025-10-05,AS,IAH,LAX,2025-12-06 17:54:00,2025-12-06 23:59:00,92.29,"['1421', '1291']",2025-12-06,2025-10-05
630,5_2025-12-07_2025-10-03,UA,IAH,LAX,2025-12-07 16:30:00,2025-12-07 18:10:00,161.39,['1743'],2025-12-07,2025-10-03
631,5_2025-12-07_2025-10-04,F9,IAH,ONT,2025-12-07 14:25:00,2025-12-07 15:56:00,159.26,['3131'],2025-12-07,2025-10-04
632,5_2025-12-07_2025-10-05,UA,IAH,ONT,2025-12-07 20:00:00,2025-12-07 21:21:00,158.19,['1563'],2025-12-07,2025-10-05
633,5_2025-12-08_2025-10-03,UA,IAH,ONT,2025-12-08 20:00:00,2025-12-08 21:21:00,124.84,['1563'],2025-12-08,2025-10-03
634,5_2025-12-08_2025-10-04,AS,IAH,ONT,2025-12-08 07:35:00,2025-12-08 15:12:00,99.82,"['453', '1118']",2025-12-08,2025-10-04
635,5_2025-12-08_2025-10-05,AS,IAH,LAX,2025-12-08 07:35:00,2025-12-08 15:32:00,92.29,"['453', '1220']",2025-12-08,2025-10-05
636,5_2025-12-09_2025-10-03,UA,IAH,LAX,2025-12-09 07:35:00,2025-12-09 09:27:00,107.64,['2600'],2025-12-09,2025-10-03
637,5_2025-12-09_2025-10-04,AS,IAH,LAX,2025-12-09 17:54:00,2025-12-09 23:59:00,92.29,"['1421', '1291']",2025-12-09,2025-10-04
638,5_2025-12-09_2025-10-05,AS,IAH,LAX,2025-12-09 17:54:00,2025-12-09 23:59:00,92.29,"['1421', '1291']",2025-12-09,2025-10-05
639,5_2025-12-10_2025-10-03,UA,IAH,LAX,2025-12-10 07:35:00,2025-12-10 09:27:00,107.64,['2600'],2025-12-10,2025-10-03
640,5_2025-12-10_2025-10-04,UA,IAH,LAX,2025-12-10 07:35:00,2025-12-10 09:27:00,77.56,['2600'],2025-12-10,2025-10-04
641,5_2025-12-10_2025-10-05,UA,IAH,LAX,2025-12-10 07:35:00,2025-12-10 09:27:00,77.56,['2600'],2025-12-10,2025-10-05
642,5_2025-12-11_2025-10-03,UA,IAH,LAX,2025-12-11 05:42:00,2025-12-11 07:30:00,116.24,['2431'],2025-12-11,2025-10-03
643,5_2025-12-11_2025-10-04,AS,IAH,LAX,2025-12-11 07:35:00,2025-12-11 15:32:00,92.29,"['453', '1220']",2025-12-11,2025-10-04
644,5_2025-12-11_2025-10-05,AS,IAH,ONT,2025-12-11 07:35:00,2025-12-11 15:12:00,99.82,"['453', '1118']",2025-12-11,2025-10-05
645,5_2025-12-12_2025-10-03,UA,IAH,LAX,2025-12-12 05:42:00,2025-12-12 07:30:00,116.24,['2431'],2025-12-12,2025-10-03
646,5_2025-12-12_2025-10-04,F9,IAH,ONT,2025-12-12 14:25:00,2025-12-12 15:56:00,159.26,['3131'],2025-12-12,2025-10-04
647,5_2025-12-12_2025-10-05,UA,IAH,LAX,2025-12-12 05:42:00,2025-12-12 07:30:00,116.26,['2431'],2025-12-12,2025-10-05
648,5_2025-12-13_2025-10-03,UA,IAH,LAX,2025-12-13 14:30:00,2025-12-13 16:15:00,107.64,['1945'],2025-12-13,2025-10-03
649,5_2025-12-13_2025-10-04,AS,IAH,LAX,2025-12-13 17:54:00,2025-12-13 23:59:00,92.29,"['1421', '1291']",2025-12-13,2025-10-04
650,5_2025-12-13_2025-10-05,AS,IAH,ONT,2025-12-13 07:35:00,2025-12-13 15:12:00,136.37,"['453', '1118']",2025-12-13,2025-10-05
651,5_2025-12-14_2025-10-03,F9,IAH,ONT,2025-12-14 14:25:00,2025-12-14 15:56:00,158.17,['3131'],2025-12-14,2025-10-03
652,5_2025-12-14_2025-10-04,UA,IAH,LAX,2025-12-14 16:30:00,2025-12-14 18:10:00,158.19,['1743'],2025-12-14,2025-10-04
653,5_2025-12-14_2025-10-05,F9,IAH,ONT,2025-12-14 14:25:00,2025-12-14 15:56:00,158.19,['3131'],2025-12-14,2025-10-05
654,5_2025-12-15_2025-10-03,UA,IAH,LAX,2025-12-15 19:50:00,2025-12-15 21:36:00,116.24,['2095'],2025-12-15,2025-10-03
655,5_2025-12-15_2025-10-04,AS,IAH,LAX,2025-12-15 17:54:00,2025-12-15 23:59:00,92.29,"['1421', '1291']",2025-12-15,2025-10-04
656,5_2025-12-15_2025-10-05,AS,IAH,LAX,2025-12-15 17:54:00,2025-12-15 23:59:00,92.29,"['1421', '1291']",2025-12-15,2025-10-05
657,5_2025-12-16_2025-10-03,UA,IAH,LAX,2025-12-16 14:30:00,2025-12-16 16:15:00,116.24,['1945'],2025-12-16,2025-10-03
658,5_2025-12-16_2025-10-04,AS,IAH,LAX,2025-12-16 17:54:00,2025-12-16 23:59:00,92.29,"['1421', '1291']",2025-12-16,2025-10-04
659,5_2025-12-16_2025-10-05,AS,IAH,LAX,2025-12-16 17:54:00,2025-12-16 23:59:00,92.29,"['1421', '1291']",2025-12-16,2025-10-05
660,5_2025-12-17_2025-10-03,UA,IAH,LAX,2025-12-17 12:00:00,2025-12-17 13:45:00,161.39,['2460'],2025-12-17,2025-10-03
661,5_2025-12-17_2025-10-04,AS,IAH,ONT,2025-12-17 07:35:00,2025-12-17 15:12:00,99.82,"['453', '1118']",2025-12-17,2025-10-04
662,5_2025-12-17_2025-10-05,UA,IAH,LAX,2025-12-17 16:30:00,2025-12-17 18:10:00,158.19,['1743'],2025-12-17,2025-10-05
663,5_2025-12-18_2025-10-03,UA,IAH,LAX,2025-12-18 12:00:00,2025-12-18 13:45:00,176.44,['2460'],2025-12-18,2025-10-03
664,5_2025-12-18_2025-10-04,UA,IAH,LAX,2025-12-18 12:00:00,2025-12-18 13:45:00,176.46,['2460'],2025-12-18,2025-10-04
665,5_2025-12-18_2025-10-05,UA,IAH,LAX,2025-12-18 12:00:00,2025-12-18 13:45:00,176.46,['2460'],2025-12-18,2025-10-05
666,5_2025-12-19_2025-10-03,AS,IAH,LAX,2025-12-19 07:35:00,2025-12-19 14:40:00,185.79,"['453', '1144']",2025-12-19,2025-10-03
667,5_2025-12-19_2025-10-04,AS,IAH,LAX,2025-12-19 07:35:00,2025-12-19 14:40:00,185.82,"['453', '1144']",2025-12-19,2025-10-04
668,5_2025-12-19_2025-10-05,AS,IAH,LAX,2025-12-19 07:35:00,2025-12-19 14:40:00,185.82,"['453', '1144']",2025-12-19,2025-10-05
669,5_2025-12-20_2025-10-03,AS,IAH,ONT,2025-12-20 07:35:00,2025-12-20 18:17:00,202.38,"['453', '1086']",2025-12-20,2025-10-03
670,5_2025-12-20_2025-10-04,UA,IAH,ONT,2025-12-20 20:00:00,2025-12-20 21:21:00,208.71,['1563'],2025-12-20,2025-10-04
671,5_2025-12-20_2025-10-05,UA,IAH,ONT,2025-12-20 20:00:00,2025-12-20 21:21:00,208.71,['1563'],2025-12-20,2025-10-05
672,5_2025-12-21_2025-10-03,AS,IAH,LAX,2025-12-21 07:35:00,2025-12-21 15:32:00,185.79,"['453', '1220']",2025-12-21,2025-10-03
673,5_2025-12-21_2025-10-04,UA,IAH,LAX,2025-12-21 07:35:00,2025-12-21 09:27:00,213.01,['2600'],2025-12-21,2025-10-04
674,5_2025-12-21_2025-10-05,UA,IAH,LAX,2025-12-21 07:35:00,2025-12-21 09:27:00,213.01,['2600'],2025-12-21,2025-10-05
675,5_2025-12-22_2025-10-03,UA,IAH,LAX,2025-12-22 05:42:00,2025-12-22 07:30:00,176.44,['2431'],2025-12-22,2025-10-03
676,5_2025-12-22_2025-10-04,UA,IAH,LAX,2025-12-22 16:30:00,2025-12-22 18:10:00,202.26,['1743'],2025-12-22,2025-10-04
677,5_2025-12-22_2025-10-05,UA,IAH,LAX,2025-12-22 05:42:00,2025-12-22 07:30:00,176.46,['2431'],2025-12-22,2025-10-05
678,5_2025-12-23_2025-10-03,AS,IAH,LAX,2025-12-23 17:54:00,2025-12-24 08:25:00,193.78,"['1421', '1165']",2025-12-23,2025-10-03
679,5_2025-12-23_2025-10-04,F9,IAH,LAX,2025-12-23 10:56:00,2025-12-23 12:48:00,197.96,['1755'],2025-12-23,2025-10-04
680,5_2025-12-23_2025-10-05,F9,IAH,LAX,2025-12-23 10:56:00,2025-12-23 12:48:00,197.96,['1755'],2025-12-23,2025-10-05
681,5_2025-12-24_2025-10-03,UA,IAH,LAX,2025-12-24 20:10:00,2025-12-24 21:55:00,161.39,['2095'],2025-12-24,2025-10-03
682,5_2025-12-24_2025-10-04,UA,IAH,LAX,2025-12-24 20:10:00,2025-12-24 21:55:00,161.41,['2095'],2025-12-24,2025-10-04
683,5_2025-12-24_2025-10-05,AS,IAH,ONT,2025-12-24 07:35:00,2025-12-24 15:12:00,136.37,"['453', '1118']",2025-12-24,2025-10-05
684,5_2025-12-25_2025-10-03,F9,IAH,LAX,2025-12-25 10:56:00,2025-12-25 12:48:00,163.54,['1755'],2025-12-25,2025-10-03
685,5_2025-12-25_2025-10-04,UA,IAH,LAX,2025-12-25 14:30:00,2025-12-25 16:15:00,161.41,['1945'],2025-12-25,2025-10-04
686,5_2025-12-25_2025-10-05,UA,IAH,LAX,2025-12-25 05:42:00,2025-12-25 07:30:00,161.41,['2431'],2025-12-25,2025-10-05
687,5_2025-12-26_2025-10-03,AS,IAH,LAX,2025-12-26 07:35:00,2025-12-26 15:32:00,185.79,"['453', '1220']",2025-12-26,2025-10-03
688,5_2025-12-26_2025-10-04,AS,IAH,ONT,2025-12-26 18:55:00,2025-12-27 15:12:00,219.62,"['439', '1118']",2025-12-26,2025-10-04
689,5_2025-12-26_2025-10-05,AS,IAH,ONT,2025-12-26 18:55:00,2025-12-27 15:12:00,219.62,"['439', '1118']",2025-12-26,2025-10-05
690,5_2025-12-27_2025-10-03,AS,IAH,ONT,2025-12-27 07:35:00,2025-12-27 18:17:00,202.38,"['453', '1086']",2025-12-27,2025-10-03
691,5_2025-12-27_2025-10-04,UA,IAH,ONT,2025-12-27 20:00:00,2025-12-27 21:21:00,208.71,['1563'],2025-12-27,2025-10-04
692,5_2025-12-27_2025-10-05,UA,IAH,ONT,2025-12-27 20:00:00,2025-12-27 21:21:00,208.71,['1563'],2025-12-27,2025-10-05
693,5_2025-12-28_2025-10-03,AS,IAH,ONT,2025-12-28 07:35:00,2025-12-28 18:17:00,227.11,"['453', '1086']",2025-12-28,2025-10-03
694,5_2025-12-28_2025-10-04,AS,IAH,ONT,2025-12-28 18:55:00,2025-12-29 15:12:00,228.22,"['439', '1118']",2025-12-28,2025-10-04
695,5_2025-12-28_2025-10-05,AS,IAH,ONT,2025-12-28 18:55:00,2025-12-29 15:12:00,228.22,"['439', '1118']",2025-12-28,2025-10-05
696,5_2025-12-29_2025-10-03,AS,IAH,LAX,2025-12-29 07:35:00,2025-12-29 14:40:00,185.79,"['453', '1144']",2025-12-29,2025-10-03
697,5_2025-12-29_2025-10-04,AS,IAH,ONT,2025-12-29 18:55:00,2025-12-30 10:39:00,219.62,"['439', '1254']",2025-12-29,2025-10-04
698,5_2025-12-29_2025-10-05,AS,IAH,LAX,2025-12-29 18:55:00,2025-12-30 08:44:00,219.62,"['439', '1316']",2025-12-29,2025-10-05
699,5_2025-12-30_2025-10-03,AS,IAH,ONT,2025-12-30 18:55:00,2025-12-31 15:12:00,202.38,"['439', '1118']",2025-12-30,2025-10-03
700,5_2025-12-30_2025-10-04,UA,IAH,LAX,2025-12-30 07:35:00,2025-12-30 09:27:00,202.26,['2600'],2025-12-30,2025-10-04
701,5_2025-12-30_2025-10-05,AS,IAH,ONT,2025-12-30 07:35:00,2025-12-30 18:17:00,202.42,"['453', '1086']",2025-12-30,2025-10-05
702,5_2025-12-31_2025-10-03,UA,IAH,LAX,2025-12-31 20:10:00,2025-12-31 21:55:00,161.39,['2095'],2025-12-31,2025-10-03
703,5_2025-12-31_2025-10-04,UA,IAH,LAX,2025-12-31 20:10:00,2025-12-31 21:55:00,161.41,['2095'],2025-12-31,2025-10-04
704,5_2025-12-31_2025-10-05,UA,IAH,LAX,2025-12-31 12:00:00,2025-12-31 13:45:00,161.41,['2460'],2025-12-31,2025-10-05
